pair_id,row_index,baseline_row_index,prompt_id,seed_idx,seed,original_prompt,intervention_prompt,baseline_audio_path,intervention_audio_path,baseline_ratio,intervention_ratio,baseline_present,intervention_present,steps,cfg_scale,duration_s_requested,baseline_clap_original_prompt,baseline_duration_s,baseline_sample_rate,baseline_rms,baseline_loudness_dbfs,baseline_peak,baseline_near_silent,baseline_spectral_centroid_hz,baseline_spectral_flatness,baseline_prompt_diversity,intervention_clap_original_prompt,intervention_duration_s,intervention_sample_rate,intervention_rms,intervention_loudness_dbfs,intervention_peak,intervention_near_silent,intervention_spectral_centroid_hz,intervention_spectral_flatness,intervention_prompt_diversity,delta_clap_original_prompt,delta_loudness_dbfs,delta_spectral_centroid_hz,delta_prompt_diversity,delta_present
sa3pair_140,140,276,held_out_0014,4,2026074204,Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0014/sa3_held_out_0014_s04_2026074204.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0014/sa3_vocal_boost_held_out_0014_s04_2026074204.wav,1.3208793578097801e-06,0.9914560211548751,0,1,4,1.0,8.0,0.06158211827278137,8.0,44100,0.12115733689574201,-18.333005625270747,0.787109375,False,3717.3558825471796,0.27374611086509343,0.14653724431991577,0.31467893719673157,8.0,44100,0.10862080655227899,-19.281739534476067,0.734375,False,3019.6761731287797,0.19293934993918596,0.3391568820391383,0.2530968189239502,-0.9487339092053197,-697.6797094183999,0.19261963771922253,1
sa3pair_141,141,277,held_out_0014,5,2026074205,Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0014/sa3_held_out_0014_s05_2026074205.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0014/sa3_vocal_boost_held_out_0014_s05_2026074205.wav,1.0664132120743474e-06,0.9983886749676999,0,1,4,1.0,8.0,0.02199627459049225,8.0,44100,0.1523605335578151,-16.342550302683215,0.85546875,False,4259.143745390251,0.348281117320254,0.14653724431991577,0.22862762212753296,8.0,44100,0.16420777286593102,-15.692125783200556,0.92626953125,False,3209.9408165726236,0.19507926836334263,0.3391568820391383,0.2066313475370407,0.6504245194826588,-1049.2029288176273,0.19261963771922253,1
sa3pair_142,142,278,held_out_0014,6,2026074206,Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0014/sa3_held_out_0014_s06_2026074206.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0014/sa3_vocal_boost_held_out_0014_s06_2026074206.wav,0.0011723854245858888,0.99961004614236,0,1,4,1.0,8.0,0.08453451842069626,8.0,44100,0.16395270779689797,-15.705628124992685,1.0,False,3853.0525695318365,0.27551435186055234,0.14653724431991577,0.22915568947792053,8.0,44100,0.14425484954570278,-16.817391557131106,0.96337890625,False,3299.132542668315,0.1450334995466756,0.3391568820391383,0.14462117105722427,-1.1117634321384209,-553.9200268635213,0.19261963771922253,1
sa3pair_143,143,279,held_out_0014,7,2026074207,Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Could we try a doomy metal piece upbeat? Nothing fancy. Lyrics: the diner had two specials / we chose the third option / we chose to leave without ordering The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0014/sa3_held_out_0014_s07_2026074207.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0014/sa3_vocal_boost_held_out_0014_s07_2026074207.wav,1.4623271979632019e-06,0.9996542728628914,0,1,4,1.0,8.0,0.08997327834367752,8.0,44100,0.1575909212792191,-16.049376111536887,0.980224609375,False,3873.1277884666924,0.26807578180045366,0.14653724431991577,0.1867106556892395,8.0,44100,0.1301423686645997,-17.711625862508356,1.0,False,3219.6438737829526,0.1618862465413907,0.3391568820391383,0.09673737734556198,-1.662249750971469,-653.4839146837398,0.19261963771922253,1
sa3pair_144,144,280,held_out_0030,0,2026074300,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s00_2026074300.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s00_2026074300.wav,7.32035032602715e-07,0.1081216004877633,0,0,4,1.0,8.0,0.475269079208374,8.0,44100,0.1626061540413836,-15.77726043982814,0.9345703125,False,5072.291660613124,0.39858931032414097,0.17089397779532844,0.23779350519180298,8.0,44100,0.12027873297212258,-18.396223108955148,1.0,False,4389.538832081649,0.3434079278189044,0.2056068096842084,-0.23747557401657104,-2.618962669127008,-682.7528285314747,0.03471283188887997,0
sa3pair_145,145,281,held_out_0030,1,2026074301,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s01_2026074301.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s01_2026074301.wav,3.656354118942247e-05,2.7436508377799486e-05,0,0,4,1.0,8.0,0.4004957675933838,8.0,44100,0.06484550145040559,-23.762402939949926,1.0,False,6886.873033209601,0.48440716920900506,0.17089397779532844,0.2482442408800125,8.0,44100,0.04941302327052038,-26.12317147127594,0.759033203125,False,6081.616124584802,0.4008434397581625,0.2056068096842084,-0.15225152671337128,-2.3607685313260127,-805.2569086247995,0.03471283188887997,0
sa3pair_146,146,282,held_out_0030,2,2026074302,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s02_2026074302.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s02_2026074302.wav,0.006182126812164354,8.323988637210405e-07,0,0,4,1.0,8.0,0.5706202387809753,8.0,44100,0.15313647825012996,-16.298426895935002,1.0,False,5687.41281659875,0.4336394738962453,0.17089397779532844,0.44184207916259766,8.0,44100,0.14873069720613777,-16.551987724200703,0.840576171875,False,4409.314182004579,0.3501970873378333,0.2056068096842084,-0.12877815961837769,-0.2535608282657016,-1278.098634594171,0.03471283188887997,0
sa3pair_147,147,283,held_out_0030,3,2026074303,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s03_2026074303.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s03_2026074303.wav,0.004468891794291678,0.024978302686098266,0,0,4,1.0,8.0,0.5744540691375732,8.0,44100,0.1703275271313565,-15.374303175196953,0.92431640625,False,4821.645655619083,0.3575134224452941,0.17089397779532844,0.29148685932159424,8.0,44100,0.1536261594920077,-16.270696525191262,1.0,False,4503.650907239034,0.35531902108460384,0.2056068096842084,-0.282967209815979,-0.8963933499943089,-317.9947483800497,0.03471283188887997,0
sa3pair_148,148,284,held_out_0030,4,2026074304,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s04_2026074304.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s04_2026074304.wav,0.01674954866097285,0.18217170056423365,0,1,4,1.0,8.0,0.5248721837997437,8.0,44100,0.14393974449921657,-16.836385450877817,0.975830078125,False,5649.648907325692,0.43760870907287674,0.17089397779532844,0.40679341554641724,8.0,44100,0.06604938810263927,-23.602624028779605,0.723388671875,False,5141.542384902796,0.3738474842375104,0.2056068096842084,-0.11807876825332642,-6.766238577901788,-508.106522422896,0.03471283188887997,1
sa3pair_149,149,285,held_out_0030,5,2026074305,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s05_2026074305.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s05_2026074305.wav,0.006720442579208016,0.04784148453417436,0,0,4,1.0,8.0,0.4822880029678345,8.0,44100,0.18106817813580403,-14.843157363057065,1.0,False,4738.139921054142,0.3723715115412867,0.17089397779532844,0.44118136167526245,8.0,44100,0.149741322170852,-16.493166730027088,0.98876953125,False,4247.622015321277,0.3180166500896863,0.2056068096842084,-0.04110664129257202,-1.650009366970023,-490.5179057328651,0.03471283188887997,0
sa3pair_150,150,286,held_out_0030,6,2026074306,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s06_2026074306.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s06_2026074306.wav,0.0029509555427280187,0.07315873149393927,0,0,4,1.0,8.0,0.5606682896614075,8.0,44100,0.13944226277968302,-17.112111567766682,0.94775390625,False,5069.770068610561,0.40052248456228573,0.17089397779532844,0.35000014305114746,8.0,44100,0.12479556033957113,-18.076017292162,0.945556640625,False,3891.5824753877137,0.30623104578496796,0.2056068096842084,-0.21066814661026,-0.9639057243953175,-1178.1875932228472,0.03471283188887997,0
sa3pair_151,151,287,held_out_0030,7,2026074307,"A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A sample-heavy hip_hop cut with a steady beat near 100 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops. Lyrics in English. Lyrics: I keep my receipts / in the same drawer / I planted the same tomatoes / in the same soil The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0030/sa3_held_out_0030_s07_2026074307.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0030/sa3_vocal_boost_held_out_0030_s07_2026074307.wav,0.0002912641168971421,0.004079106624538757,0,0,4,1.0,8.0,0.5696361064910889,8.0,44100,0.15639180728409308,-16.1157200312145,0.96826171875,False,5609.234754208981,0.43931750518719814,0.17089397779532844,0.36098775267601013,8.0,44100,0.1361352214477697,-17.320589957144602,0.867431640625,False,4633.630045079724,0.36906510932429454,0.2056068096842084,-0.20864835381507874,-1.204869925930101,-975.6047091292567,0.03471283188887997,0
sa3pair_152,152,288,held_out_0039,0,2026074400,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s00_2026074400.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s00_2026074400.wav,0.0029120578509691385,0.5767052131239686,0,1,4,1.0,8.0,0.4828975200653076,8.0,44100,0.11573831054399675,-18.730457228247563,0.925537109375,False,4627.993479193918,0.3472838216701311,0.13418656374726978,0.4391574263572693,8.0,44100,0.11636370504249464,-18.683649183718945,1.0,False,4767.310722299649,0.39741977506416204,0.1346416090215955,-0.04374009370803833,0.04680804452861764,139.317243105731,0.00045504527432571606,1
sa3pair_153,153,289,held_out_0039,1,2026074401,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s01_2026074401.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s01_2026074401.wav,2.064017991459105e-06,0.13330219487227762,0,0,4,1.0,8.0,0.42424455285072327,8.0,44100,0.17171893980595468,-15.303636030435367,1.0,False,5098.5509702285135,0.400861567105061,0.13418656374726978,0.33791258931159973,8.0,44100,0.16823582536887607,-15.481630336838318,1.0,False,4475.747165303797,0.38928986828288753,0.1346416090215955,-0.08633196353912354,-0.177994306402951,-622.8038049247161,0.00045504527432571606,0
sa3pair_154,154,290,held_out_0039,2,2026074402,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s02_2026074402.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s02_2026074402.wav,0.0009001077817405924,0.06811404287966633,0,0,4,1.0,8.0,0.49462947249412537,8.0,44100,0.16117702368824008,-15.853937364341999,0.93603515625,False,4950.952762885966,0.4059591378617421,0.13418656374726978,0.43352460861206055,8.0,44100,0.13967186078846883,-17.09782161790851,0.951416015625,False,4506.321299712666,0.391568787603483,0.1346416090215955,-0.06110486388206482,-1.243884253566513,-444.6314631733003,0.00045504527432571606,0
sa3pair_155,155,291,held_out_0039,3,2026074403,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s03_2026074403.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s03_2026074403.wav,1.0169142879206253e-06,0.21313624597356115,0,1,4,1.0,8.0,0.5221433043479919,8.0,44100,0.13770577136804016,-17.220957154081873,0.944091796875,False,5112.549820295707,0.400846959196959,0.13418656374726978,0.3330381512641907,8.0,44100,0.14681805478135804,-16.664410685432838,0.99853515625,False,4406.053940385042,0.3787137292314599,0.1346416090215955,-0.18910515308380127,0.5565464686490351,-706.4958799106653,0.00045504527432571606,1
sa3pair_156,156,292,held_out_0039,4,2026074404,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s04_2026074404.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s04_2026074404.wav,2.13395883371973e-06,0.1068897842544899,0,0,4,1.0,8.0,0.5692147016525269,8.0,44100,0.1453814129581205,-16.749822291234327,1.0,False,5665.151933813728,0.44990032842974254,0.13418656374726978,0.492667555809021,8.0,44100,0.14785336443825747,-16.603375771036568,0.994873046875,False,4765.969819184173,0.42145657050237745,0.1346416090215955,-0.07654714584350586,0.1464465201977596,-899.1821146295551,0.00045504527432571606,0
sa3pair_157,157,293,held_out_0039,5,2026074405,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s05_2026074405.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s05_2026074405.wav,0.0019829483223196874,0.6148137649931993,0,1,4,1.0,8.0,0.402538001537323,8.0,44100,0.13403598642652087,-17.455571703114273,1.0,False,4031.2115865173414,0.3416931846553979,0.13418656374726978,0.3658351004123688,8.0,44100,0.10180476240351852,-19.844638106548864,0.902587890625,False,4435.791567061127,0.3912137898448434,0.1346416090215955,-0.036702901124954224,-2.3890664034345903,404.57998054378595,0.00045504527432571606,1
sa3pair_158,158,294,held_out_0039,6,2026074406,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s06_2026074406.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s06_2026074406.wav,8.687607258962479e-07,0.05307458533980745,0,0,4,1.0,8.0,0.521695613861084,8.0,44100,0.14775116729635884,-16.609381586482048,0.92041015625,False,5218.511428166404,0.38572243911625714,0.13418656374726978,0.4771791696548462,8.0,44100,0.14597959104987768,-16.71415714650022,1.0,False,4750.605611856592,0.40688689543697776,0.1346416090215955,-0.04451644420623779,-0.10477556001817234,-467.9058163098116,0.00045504527432571606,0
sa3pair_159,159,295,held_out_0039,7,2026074407,"A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A head-nod hip_hop number at a brisk 145 bpm, featuring rolling 808s, snappy hats, soulful Rhodes chops, in verse-chorus form, with two verses framing a sung bridge, in English. Lyrics: the kettle remembered / everything I forgot / I told the dentist about my week / she nodded and kept working The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0039/sa3_held_out_0039_s07_2026074407.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0039/sa3_vocal_boost_held_out_0039_s07_2026074407.wav,9.438939854029833e-07,0.09758969451796069,0,0,4,1.0,8.0,0.48017385601997375,8.0,44100,0.12856117956693786,-17.81780303026729,1.0,False,5565.182042480128,0.4495502804312787,0.13418656374726978,0.40399274230003357,8.0,44100,0.15260353656000786,-16.328708031331942,0.985595703125,False,4776.30943134419,0.4138197104533684,0.1346416090215955,-0.07618111371994019,1.4890949989353466,-788.8726111359383,0.00045504527432571606,0
sa3pair_160,160,296,held_out_0053,0,2026074500,Can I get a ambient-techno electronic track steady? Lyrics: the old hotel sign / flickers on and off in the rain,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Can I get a ambient-techno electronic track steady? Lyrics: the old hotel sign / flickers on and off in the rain The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0053/sa3_held_out_0053_s00_2026074500.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0053/sa3_vocal_boost_held_out_0053_s00_2026074500.wav,7.51250328320782e-07,0.4763238648015967,0,1,4,1.0,8.0,0.03381335735321045,8.0,44100,0.27091617553331976,-11.343301277325558,0.96142578125,False,4496.910996178822,0.3686985027880975,0.44176701136997765,0.06938290596008301,8.0,44100,0.13000472556982023,-17.720817222848375,0.72509765625,False,5737.685819660433,0.47882890041855425,0.4844568446278572,0.03556954860687256,-6.377515945522816,1240.7748234816108,0.04268983325787956,1
sa3pair_161,161,297,held_out_0053,1,2026074501,Can I get a ambient-techno electronic track steady? Lyrics: the old hotel sign / flickers on and off in the rain,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Can I get a ambient-techno electronic track steady? Lyrics: the old hotel sign / flickers on and off in the rain The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0053/sa3_held_out_0053_s01_2026074501.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0053/sa3_vocal_boost_held_out_0053_s01_2026074501.wav,0.09923555168293946,0.9999655016236267,0,1,4,1.0,8.0,0.011287717148661613,8.0,44100,0.11395470487893837,-18.86535478557748,1.0,False,3566.8449001104127,0.2598880612746002,0.44176701136997765,0.08691078424453735,8.0,44100,0.09676993777243897,-20.285190764426858,0.6708984375,False,2710.268400941584,0.10954328381404171,0.4844568446278572,0.07562306709587574,-1.4198359788493775,-856.5764991688288,0.04268983325787956,1
