task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_17_5_05_positive_v2,w2fact_17_5_05,17,held_out_0161,positive_sampler,5,2034017005,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s05_2034017005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s05_2034017005.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_06_positive_v2,w2fact_17_5_06,17,held_out_0161,positive_sampler,6,2034017006,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s06_2034017006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s06_2034017006.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_07_positive_v2,w2fact_17_5_07,17,held_out_0161,positive_sampler,7,2034017007,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s07_2034017007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s07_2034017007.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_08_positive_v2,w2fact_17_5_08,17,held_out_0161,positive_sampler,8,2034017008,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s08_2034017008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s08_2034017008.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_09_positive_v2,w2fact_17_5_09,17,held_out_0161,positive_sampler,9,2034017009,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s09_2034017009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s09_2034017009.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_10_positive_v2,w2fact_17_5_10,17,held_out_0161,positive_sampler,10,2034017010,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s10_2034017010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s10_2034017010.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_11_positive_v2,w2fact_17_5_11,17,held_out_0161,positive_sampler,11,2034017011,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s11_2034017011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s11_2034017011.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_12_positive_v2,w2fact_17_5_12,17,held_out_0161,positive_sampler,12,2034017012,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s12_2034017012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s12_2034017012.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_13_positive_v2,w2fact_17_5_13,17,held_out_0161,positive_sampler,13,2034017013,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s13_2034017013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s13_2034017013.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_14_positive_v2,w2fact_17_5_14,17,held_out_0161,positive_sampler,14,2034017014,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s14_2034017014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s14_2034017014.flac,exact_CRN_replacement_not_independent_observation
w2fact_17_5_15_positive_v2,w2fact_17_5_15,17,held_out_0161,positive_sampler,15,2034017015,7.5,15.0,"A playful pop track at mid-tempo around 105 bpm, featuring syncopated synth bass and reverb-washed snare, in 32-bar AABA form, with a half-time bridge. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",99674047d407fb969a861e136ce8f0d876c0bcf26d66ad3833850363d66a95a2,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0161/positive_sampler_v2_s15_2034017015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0161/positive_sampler_s15_2034017015.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_00_positive_v2,w2fact_18_2_00,18,held_out_0140,positive_text,0,2034018000,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s00_2034018000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s00_2034018000.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_01_positive_v2,w2fact_18_2_01,18,held_out_0140,positive_text,1,2034018001,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s01_2034018001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s01_2034018001.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_02_positive_v2,w2fact_18_2_02,18,held_out_0140,positive_text,2,2034018002,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s02_2034018002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s02_2034018002.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_03_positive_v2,w2fact_18_2_03,18,held_out_0140,positive_text,3,2034018003,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s03_2034018003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s03_2034018003.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_04_positive_v2,w2fact_18_2_04,18,held_out_0140,positive_text,4,2034018004,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s04_2034018004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s04_2034018004.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_05_positive_v2,w2fact_18_2_05,18,held_out_0140,positive_text,5,2034018005,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s05_2034018005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s05_2034018005.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_06_positive_v2,w2fact_18_2_06,18,held_out_0140,positive_text,6,2034018006,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s06_2034018006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s06_2034018006.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_07_positive_v2,w2fact_18_2_07,18,held_out_0140,positive_text,7,2034018007,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s07_2034018007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s07_2034018007.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_08_positive_v2,w2fact_18_2_08,18,held_out_0140,positive_text,8,2034018008,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s08_2034018008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s08_2034018008.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_09_positive_v2,w2fact_18_2_09,18,held_out_0140,positive_text,9,2034018009,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s09_2034018009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s09_2034018009.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_10_positive_v2,w2fact_18_2_10,18,held_out_0140,positive_text,10,2034018010,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s10_2034018010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s10_2034018010.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_11_positive_v2,w2fact_18_2_11,18,held_out_0140,positive_text,11,2034018011,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s11_2034018011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s11_2034018011.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_12_positive_v2,w2fact_18_2_12,18,held_out_0140,positive_text,12,2034018012,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s12_2034018012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s12_2034018012.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_13_positive_v2,w2fact_18_2_13,18,held_out_0140,positive_text,13,2034018013,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s13_2034018013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s13_2034018013.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_14_positive_v2,w2fact_18_2_14,18,held_out_0140,positive_text,14,2034018014,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s14_2034018014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s14_2034018014.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_2_15_positive_v2,w2fact_18_2_15,18,held_out_0140,positive_text,15,2034018015,5.0,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0140/positive_text_v2_s15_2034018015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0140/positive_text_s15_2034018015.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_00_positive_v2,w2fact_18_5_00,18,held_out_0140,positive_sampler,0,2034018000,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s00_2034018000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s00_2034018000.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_01_positive_v2,w2fact_18_5_01,18,held_out_0140,positive_sampler,1,2034018001,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s01_2034018001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s01_2034018001.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_02_positive_v2,w2fact_18_5_02,18,held_out_0140,positive_sampler,2,2034018002,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s02_2034018002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s02_2034018002.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_03_positive_v2,w2fact_18_5_03,18,held_out_0140,positive_sampler,3,2034018003,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s03_2034018003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s03_2034018003.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_04_positive_v2,w2fact_18_5_04,18,held_out_0140,positive_sampler,4,2034018004,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s04_2034018004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s04_2034018004.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_05_positive_v2,w2fact_18_5_05,18,held_out_0140,positive_sampler,5,2034018005,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s05_2034018005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s05_2034018005.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_06_positive_v2,w2fact_18_5_06,18,held_out_0140,positive_sampler,6,2034018006,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s06_2034018006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s06_2034018006.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_07_positive_v2,w2fact_18_5_07,18,held_out_0140,positive_sampler,7,2034018007,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s07_2034018007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s07_2034018007.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_08_positive_v2,w2fact_18_5_08,18,held_out_0140,positive_sampler,8,2034018008,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s08_2034018008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s08_2034018008.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_09_positive_v2,w2fact_18_5_09,18,held_out_0140,positive_sampler,9,2034018009,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s09_2034018009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s09_2034018009.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_10_positive_v2,w2fact_18_5_10,18,held_out_0140,positive_sampler,10,2034018010,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s10_2034018010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s10_2034018010.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_11_positive_v2,w2fact_18_5_11,18,held_out_0140,positive_sampler,11,2034018011,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s11_2034018011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s11_2034018011.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_12_positive_v2,w2fact_18_5_12,18,held_out_0140,positive_sampler,12,2034018012,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s12_2034018012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s12_2034018012.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_13_positive_v2,w2fact_18_5_13,18,held_out_0140,positive_sampler,13,2034018013,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s13_2034018013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s13_2034018013.flac,exact_CRN_replacement_not_independent_observation
