task_id,source_spine_row,record_id,prompt_id,prompt_source,prompt_serialized_sha256,candidate_index,candidate_seed,candidate_uid,vocal_stratum,requested_vocal,generation_role,source_audio_path,target_audio_path,generation_output_path,historical_old_ratio,historical_old_near_silent,historical_old_present_0p1791,historical_old_ledger,cfg_scale,steps,cfg_type,guidance_interval,dtype
held_out_0065__cand04,2573,221b883f6d018d7457188aad,held_out_0065,configs/prompts/held_out.jsonl,1c0ea4257f45dddfa0a92fb65c287f89c0653bee09dd877d182173ab7c1a919a,4,2026373704,held_out_0065__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_04_seed2026373704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_04_seed2026373704.wav,0.31897,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0065__cand05,2574,100c32563cbf7ea390f53932,held_out_0065,configs/prompts/held_out.jsonl,1c0ea4257f45dddfa0a92fb65c287f89c0653bee09dd877d182173ab7c1a919a,5,2026373705,held_out_0065__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_05_seed2026373705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_05_seed2026373705.wav,0.56454,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0065__cand06,2575,cabadde73a0f4a535484bb94,held_out_0065,configs/prompts/held_out.jsonl,1c0ea4257f45dddfa0a92fb65c287f89c0653bee09dd877d182173ab7c1a919a,6,2026373706,held_out_0065__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_06_seed2026373706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_06_seed2026373706.wav,0.3888,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0065__cand07,2576,90cc9943154870115dec1d91,held_out_0065,configs/prompts/held_out.jsonl,1c0ea4257f45dddfa0a92fb65c287f89c0653bee09dd877d182173ab7c1a919a,7,2026373707,held_out_0065__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_07_seed2026373707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0065/candidate_07_seed2026373707.wav,0.1014,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand00,2577,018cb6b29aba5e08cf6360ff,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,0,2026374700,held_out_0066__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_00_seed2026374700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_00_seed2026374700.wav,0.19449,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand01,2578,ab5007b531152093b9ecf7dc,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,1,2026374701,held_out_0066__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_01_seed2026374701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_01_seed2026374701.wav,0.22285,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand02,2579,9de679ff8c2f1ddfbcc74037,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,2,2026374702,held_out_0066__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_02_seed2026374702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_02_seed2026374702.wav,0.2764,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand03,2580,76e97fb4b055643297984683,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,3,2026374703,held_out_0066__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_03_seed2026374703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_03_seed2026374703.wav,0.29568,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand04,2581,c2e432e12a315a8945fced1b,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,4,2026374704,held_out_0066__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_04_seed2026374704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_04_seed2026374704.wav,0.17574,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand05,2582,7ce5472e2220c5890afe72ef,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,5,2026374705,held_out_0066__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_05_seed2026374705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_05_seed2026374705.wav,0.17352,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand06,2583,270de01737931e24eec4fed3,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,6,2026374706,held_out_0066__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_06_seed2026374706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_06_seed2026374706.wav,0.24762,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0066__cand07,2584,67b171f0098f0b970ffe6f32,held_out_0066,configs/prompts/held_out.jsonl,30d63c6cf3fa312b398188bb1185ca46177f5cb2f88387d031ea579532d30ca2,7,2026374707,held_out_0066__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_07_seed2026374707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0066/candidate_07_seed2026374707.wav,0.24479,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand00,2585,3aee8db384a30f5dfb35df23,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,0,2026375700,held_out_0067__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_00_seed2026375700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_00_seed2026375700.wav,0.53957,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand01,2586,bd86f28dcad49cb17fde2a09,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,1,2026375701,held_out_0067__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_01_seed2026375701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_01_seed2026375701.wav,0.56177,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand02,2587,b5d757b3b901c7fd90f7e984,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,2,2026375702,held_out_0067__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_02_seed2026375702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_02_seed2026375702.wav,0.51869,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand03,2588,0438397a7f58ed7c1e4c326a,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,3,2026375703,held_out_0067__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_03_seed2026375703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_03_seed2026375703.wav,0.42984,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand04,2589,0fe0f0821df2eb73a21b72ab,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,4,2026375704,held_out_0067__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_04_seed2026375704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_04_seed2026375704.wav,0.30476,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand05,2590,126c1a1b8581cd9b7682df81,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,5,2026375705,held_out_0067__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_05_seed2026375705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_05_seed2026375705.wav,0.7251,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand06,2591,c441fc336cd0d98da70f2d84,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,6,2026375706,held_out_0067__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_06_seed2026375706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_06_seed2026375706.wav,0.35801,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0067__cand07,2592,6f3700b645092b27e304ef85,held_out_0067,configs/prompts/held_out.jsonl,e61f42c51466f93590d4a3453ac5868c2dc18db8791632b0561f23771b271afb,7,2026375707,held_out_0067__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_07_seed2026375707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0067/candidate_07_seed2026375707.wav,0.32784,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand00,2593,80e188d72954102a88fe7d6f,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,0,2026376700,held_out_0068__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_00_seed2026376700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_00_seed2026376700.wav,0.18325,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand01,2594,23374eab14fce40bbde71462,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,1,2026376701,held_out_0068__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_01_seed2026376701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_01_seed2026376701.wav,0.1885,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand02,2595,d452633e60041aad8667bf2f,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,2,2026376702,held_out_0068__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_02_seed2026376702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_02_seed2026376702.wav,0.32825,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand03,2596,20557d05bc736307d5aaa5f9,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,3,2026376703,held_out_0068__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_03_seed2026376703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_03_seed2026376703.wav,0.51734,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand04,2597,79c11cf53d7ca08205292601,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,4,2026376704,held_out_0068__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_04_seed2026376704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_04_seed2026376704.wav,0.38427,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand05,2598,e2c2e50568d69c6a01189770,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,5,2026376705,held_out_0068__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_05_seed2026376705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_05_seed2026376705.wav,0.71795,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand06,2599,6deecefa334acbbda6fd43dd,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,6,2026376706,held_out_0068__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_06_seed2026376706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_06_seed2026376706.wav,0.14486,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0068__cand07,2600,48624cb343484344fc219dce,held_out_0068,configs/prompts/held_out.jsonl,d5e859a6640305888da4b0a76d2c41b9a7582e3c778b0311883f34d9b0907a6f,7,2026376707,held_out_0068__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_07_seed2026376707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0068/candidate_07_seed2026376707.wav,0.52239,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand00,2601,2fe1ce34584a29c8b26299c1,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,0,2026377700,held_out_0069__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_00_seed2026377700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_00_seed2026377700.wav,0.09892,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand01,2602,58aacdb0994e745151b54df6,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,1,2026377701,held_out_0069__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_01_seed2026377701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_01_seed2026377701.wav,0.08577,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand02,2603,85f2a62664807571438b268a,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,2,2026377702,held_out_0069__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_02_seed2026377702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_02_seed2026377702.wav,0.23212,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand03,2604,1937b042ba3976811822f4bc,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,3,2026377703,held_out_0069__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_03_seed2026377703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_03_seed2026377703.wav,0.11136,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand04,2605,a03dce48416924d1a082a530,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,4,2026377704,held_out_0069__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_04_seed2026377704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_04_seed2026377704.wav,0.4298,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand05,2606,6bd29cd909f071c9c54e7576,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,5,2026377705,held_out_0069__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_05_seed2026377705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_05_seed2026377705.wav,0.17523,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand06,2607,e69584d341f29d02a7b0ab0c,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,6,2026377706,held_out_0069__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_06_seed2026377706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_06_seed2026377706.wav,0.35895,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0069__cand07,2608,5b1d4815c507f18dd70d340a,held_out_0069,configs/prompts/held_out.jsonl,0b234e10f1cc9a67dccec6a37166f1e77d9de6f541da9d306b6a29c558fb33e3,7,2026377707,held_out_0069__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_07_seed2026377707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0069/candidate_07_seed2026377707.wav,0.15255,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand00,2609,5a3ededcf062b336acdecf82,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,0,2026378700,held_out_0070__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_00_seed2026378700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_00_seed2026378700.wav,0.18805,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand01,2610,ccb5acd3c31d0413a9f245bc,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,1,2026378701,held_out_0070__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_01_seed2026378701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_01_seed2026378701.wav,0.23163,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand02,2611,de11cec25cf81fdd5660903e,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,2,2026378702,held_out_0070__cand02,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_02_seed2026378702.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_02_seed2026378702.wav,0.14412,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand03,2612,e75c2116ee9ba789e4e758bb,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,3,2026378703,held_out_0070__cand03,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_03_seed2026378703.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_03_seed2026378703.wav,0.33691,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand04,2613,364819a7247214a657eb5b9b,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,4,2026378704,held_out_0070__cand04,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_04_seed2026378704.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_04_seed2026378704.wav,0.14826,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand05,2614,e72d0db74fda32a58a03e9fb,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,5,2026378705,held_out_0070__cand05,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_05_seed2026378705.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_05_seed2026378705.wav,0.26036,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand06,2615,0a47a6f3625aa2e923587580,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,6,2026378706,held_out_0070__cand06,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_06_seed2026378706.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_06_seed2026378706.wav,0.11497,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0070__cand07,2616,cb024b4e8024afaccc349bdd,held_out_0070,configs/prompts/held_out.jsonl,088ba6ce3243ca4e59a0e94f212d0d16d499786ac4770ae82a9d6c34e0fd3451,7,2026378707,held_out_0070__cand07,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_07_seed2026378707.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0070/candidate_07_seed2026378707.wav,0.15704,false,0,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0071__cand00,2617,7ea02e96f6a99ee71d8f971b,held_out_0071,configs/prompts/held_out.jsonl,d519709359e42f94485344d4ab337006daec45792f48d7619bf585ac6605f997,0,2026379700,held_out_0071__cand00,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0071/candidate_00_seed2026379700.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0071/candidate_00_seed2026379700.wav,0.23727,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
held_out_0071__cand01,2618,501aac6fb5c7382d2b0446b4,held_out_0071,configs/prompts/held_out.jsonl,d519709359e42f94485344d4ab337006daec45792f48d7619bf585ac6605f997,1,2026379701,held_out_0071__cand01,vocal,1,missing_spine_reconstruction,,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0071/candidate_01_seed2026379701.wav,paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0071/candidate_01_seed2026379701.wav,0.56298,false,1,orbit-research/adsr_phase2_20260604/vocal_presence_raw.jsonl,5.0,30,cfg,0.5,bfloat16
