rating_id,clip_id,clip_path,media_sha256,true_label,rating_source,gold_source,judge_role,calibration_stratum,inclusion_probability
r_028ed15f71626d073de9,t6_r_028ed15f71626d073de9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0197/candidate_02_seed2026505702.wav,b0cdb6db1b741df4f04d75deb810728d1ad35cba6b7c26f1acff7198c9165b64,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected0|disagree1|spine,0.14285714285714285
r_728dbf97b9ee8d017631,t6_r_728dbf97b9ee8d017631,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0137/candidate_02_seed2026445702.wav,126504488e10e404354796d3096ada4971cdd949173237e1fac9e5a3407ed375,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
r_b17ea7402e090047ded3,t6_r_b17ea7402e090047ded3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0168/candidate_07_seed2026220707.wav,f67bb867af1fc1c883d1d1aa9f2e05fbd84432aaa2c55370287daf1589bc7d37,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old1|corrected1|disagree0|spine,0.03571428571428571
r_13bd89a2092ada3caa15,t6_r_13bd89a2092ada3caa15,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/stage3_intervention_20260707/keep/full64/vocal_hints/held_out_0001/vocal_hints_s26_2030002026.flac,1b46084f9c85ad661635eb49a85d1b77ca618eec43b3f36402e9c2d7cfe2a90b,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|Stage3,0.008771929824561403
r_dea6f67abcaf6a1970a3,t6_r_dea6f67abcaf6a1970a3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0187/candidate_00_seed2026495700.wav,0a954afa9c1049ddd70f9b1872ed474558acc44dde3fc5125a718e8ed65a462a,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.009765625
r_2b71c34507dfc58e9e52,t6_r_2b71c34507dfc58e9e52,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0028/candidate_04_seed2026336704.wav,b2009d6b20e63d4363211e18fcd49573290b51a17b53f0146ea0935f2f07550b,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old1|corrected1|disagree0|spine,0.05454545454545454
r_31dea0334e4e99d7c5cb,t6_r_31dea0334e4e99d7c5cb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0124/candidate_02_seed2026176702.wav,dbd6c50bade7e9666547304b57b381f776cdecd712860138f283844589e0d822,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old1|corrected1|disagree0|spine,0.05454545454545454
r_fbbe7c29788c864e0d23,t6_r_fbbe7c29788c864e0d23,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0161/candidate_03_seed2026469703.wav,c5f60b324cac6b237f2ff8316f48b3f706a8ed8d1594e85d537ea4e176fb19dc,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.05102040816326531
r_5f8356037c59c3261020,t6_r_5f8356037c59c3261020,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0142/candidate_06_seed2026194706.wav,c2ae079920438c183e2e002a854e055b8a09ff208c95ea7374821325c694e04c,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.005482456140350877
r_891651d91765efe214d9,t6_r_891651d91765efe214d9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0208/candidate_05_seed2026516705.wav,fc984ca74a2f0c08d3ad032a828888e7070c653abfc4333e17391ae8a53b5891,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected0|disagree1|spine,0.14285714285714285
r_60dd3f5d2691e591cc92,t6_r_60dd3f5d2691e591cc92,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0015/candidate_07_seed2026067707.wav,a22fd9ce0435224a87af3da0a9f242190e7656a21a8a340d68e4d211b4508290,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
r_b0288ba8519e2baa9bd6,t6_r_b0288ba8519e2baa9bd6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0081/candidate_05_seed2026133705.wav,ae0712bd9984ac45de24357c7c86ccef503f0d3afdc69855081bdc70ee7b7c66,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.009765625
r_08ad3e417f9cac6395fb,t6_r_08ad3e417f9cac6395fb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0146/candidate_05_seed2026198705.wav,8e2935f0c6cae62fa45e0da5292ca49e098aa8f64941d6c84f958919c2ee16d1,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.006459948320413436
r_c33285dfd89f6a932ef8,t6_r_c33285dfd89f6a932ef8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0114/candidate_07_seed2026422707.wav,50c3862dd9e6ab85c256c0d346cc0ea582dfcc44bb7998c6fc341c6174e20b42,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|high|old1|corrected1|disagree0|spine,0.02032520325203252
r_9da133bd66bf95816828,t6_r_9da133bd66bf95816828,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0142/candidate_03_seed2026450703.wav,ab54f4889b6a4eae03be67bc8ef579c779577c3aaa7d57ec9da7827097415ac4,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|spine,0.02877697841726619
r_fbbfb61eb13f12ea7f11,t6_r_fbbfb61eb13f12ea7f11,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0050/candidate_04_seed2026358704.wav,a6c812f48a7f07d832b443bde1b91368e6de7a7ad1efb03d41cfdb6c4b97f90c,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.009765625
r_844f3673e6dcec090f97,t6_r_844f3673e6dcec090f97,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0196/candidate_01_seed2026248701.wav,6285e25f4787272fbcfc871b2ef91529b06fd9c60404a4258041498da84ef307,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|spine,0.009765625
r_db00f7b77f10b16adfb1,t6_r_db00f7b77f10b16adfb1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0017/candidate_06_seed2026069706.wav,097df2d31866d492cc2689f4ff56466f57dd5eb456cd59318f955e8d6bdef3f5,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.009765625
r_27ecd2019f1ff938861c,t6_r_27ecd2019f1ff938861c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0057/candidate_01_seed2026365701.wav,7d462a55735c7cb287d0b9de29db05c636dbe159c3e7cd78a97d335793b4c081,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old1|corrected1|disagree0|spine,0.03571428571428571
r_d99fd5e0b83312fb9314,t6_r_d99fd5e0b83312fb9314,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0038/candidate_04_seed2026090704.wav,609f64c52d4ac6d363416145351744a0c55f8ac9311e6dd2c8f07373a3a4d603,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old1|corrected1|disagree0|spine,0.05454545454545454
r_8199b18f011ac7ca6c26,t6_r_8199b18f011ac7ca6c26,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/population_retry_20260707/keep/full128/held_out_0142/none_s74_2044200074.flac,8e0dee2f0cb85f8b887774425eb32511801b75e3a30229384a2cf77fc238b418,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|N2,0.0024283632831471587
r_6bc9cf6bc2f82cde7c6d,t6_r_6bc9cf6bc2f82cde7c6d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0025/candidate_04_seed2026333704.wav,9f83a6597b2c92aad235889f4d517aa2ae268482addb08d3fd06e1148b527fd9,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.009765625
r_7c7270f132d9afb3945d,t6_r_7c7270f132d9afb3945d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0178/candidate_05_seed2026486705.wav,4ed9c683b18a345ae90698752300109e4ac6fec9a27a5e5e851d838919cf4638,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.05102040816326531
r_22fd573142af9c854283,t6_r_22fd573142af9c854283,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0119/candidate_06_seed2026171706.wav,5351f2cc83ee718626b83486e3fda7a2ec6bec759e75df14eabce94c10b2e69b,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.057692307692307696
r_858b0c2ddf1d0659bcad,t6_r_858b0c2ddf1d0659bcad,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0024/candidate_07_seed2026076707.wav,86d24f12a2b027732b91ab618706faf2129f1fca4318c93f50eb62a6e880d4a1,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.005141388174807198
r_86f11b0ecd07bbfaa3a6,t6_r_86f11b0ecd07bbfaa3a6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0236/candidate_00_seed2026544700.wav,3e00d6ab6593844be26adfaf735210861334ad75fc04ea381ee3273c3baba591,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|high|old1|corrected1|disagree0|spine,0.02032520325203252
r_75bbc8ba37123ac235ee,t6_r_75bbc8ba37123ac235ee,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0039/candidate_05_seed2026091705.wav,83a07fe7205393a9e71529510879e8126178ea5d345417ed29640271dbe289ce,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old0|corrected1|disagree1|spine,0.009765625
r_5c2c2df1ce2cb7cc9e31,t6_r_5c2c2df1ce2cb7cc9e31,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0240/candidate_03_seed2026292703.wav,3ad7258fdfc3d7d75bbc325a6f58e140d2fcb7217cbfc9386daf45972d8603d7,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old0|corrected1|disagree1|spine,0.009765625
r_946cf8861bc2e0694956,t6_r_946cf8861bc2e0694956,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0238/candidate_02_seed2026290702.wav,be3b5965e1e3e845d9e708f6e08acc497f8dbf87ef1ff6a1eefac56fad2e5f4b,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.05102040816326531
r_30bd45fe6ff276dfba5c,t6_r_30bd45fe6ff276dfba5c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/RELEASE_5PCT_SAMPLE/media/release_0380_a31fa45cac98.flac,2b47111f8bf0b7e5bf5438f89136e367f197d08ad630588d4498637c21f97d63,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|Batch3_keep,0.02262443438914027
r_72981d3430ae674fd6c4,t6_r_72981d3430ae674fd6c4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0092/candidate_05_seed2026144705.wav,293f4c9beaa027ed7ebb7a4422915074781711a28ac8272e4e7e390ca7995341,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected0|disagree0|spine,0.10344827586206896
r_2fe87fdbd2169615a772,t6_r_2fe87fdbd2169615a772,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0207/candidate_02_seed2026259702.wav,fe5a80795f13960023017203c2cb4226854eab34e5cdcd89d46aba904cc706c7,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old0|corrected1|disagree1|spine,0.012307692307692308
r_8e9f3412da084cd0dc63,t6_r_8e9f3412da084cd0dc63,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/population_retry_20260707/keep/full128/held_out_0040/none_s2_2034000002.flac,7077c3e912b8695c7c3d22aa99a364cc4d4eb9943e252aa77e5ac83c6fe6ab91,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|N2,0.004640371229698376
r_59144083857d482133d8,t6_r_59144083857d482133d8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0106/candidate_02_seed2026414702.wav,caf740bc5c7d0e21e5e7fd0ea48cd3f212be4107c68058b6f2867d644cce3e6f,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.005141388174807198
r_2c68e8fc8d308a93d5a1,t6_r_2c68e8fc8d308a93d5a1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0072/candidate_01_seed2026380701.wav,bfbf959262e2a0e76e2485ea5e367d7b9126dab76b97f6638c0fcfcdd1440957,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.009765625
r_80caf8e876811659ab8f,t6_r_80caf8e876811659ab8f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0206/candidate_02_seed2026258702.wav,6e696dabd2ef64af13b0af66b059a468c1a1e4ed28f73bc428a1e06e2a33c701,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|spine,0.057692307692307696
r_71ba9532f75f703b7054,t6_r_71ba9532f75f703b7054,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0140/candidate_00_seed2026192700.wav,8fc5467bdb1481d73f589b9a19a4969c26fadb6adaa49bd239dde77c083cd08b,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old0|corrected1|disagree1|spine,0.009765625
r_f86d4893dee3686caa1f,t6_r_f86d4893dee3686caa1f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0194/candidate_02_seed2026246702.wav,a4edad7f3ed006b178cb7361045cca9609fbbcab03bcb94076a55d800d67573c,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected0|disagree1|spine,0.16666666666666666
r_c740825d27dc187f8070,t6_r_c740825d27dc187f8070,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0038/candidate_01_seed2026090701.wav,34ff531f9f4dc257bea2ccb407f69ebbe974162b9dfb68d0b5f73e85b03b4a17,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old0|corrected1|disagree1|spine,0.038461538461538464
r_c334eab6521bc6cfe4f4,t6_r_c334eab6521bc6cfe4f4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0214/candidate_02_seed2026522702.wav,a17651f91bb04acb964a6d88a19d0a588730f5e1bad6a31bc1b2739af58bf5ff,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected0|disagree0|spine,0.09615384615384616
r_0924ee6c7f50b1922fed,t6_r_0924ee6c7f50b1922fed,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0101/candidate_02_seed2026409702.wav,2fd105a35aa45efd3e079d643c26986668ab6828b5323da5dfa0560ad818ccca,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old1|corrected1|disagree0|spine,0.04938271604938271
r_4af1151bbb9bbafafead,t6_r_4af1151bbb9bbafafead,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0088/candidate_04_seed2026396704.wav,459d5ab346d9e01918ea98e3fa0f065b27f3cd9d273983e55c7671c99e4de5cf,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old0|corrected1|disagree1|spine,0.038461538461538464
r_72a852748e5d1f26c61b,t6_r_72a852748e5d1f26c61b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0107/candidate_03_seed2026159703.wav,27bf82946ca6b545207e515c02e70618f15191388f32e4beef95ec41882fbf36,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.0036133694670280035
r_0f98dc06fd0c2ff05d6f,t6_r_0f98dc06fd0c2ff05d6f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0051/candidate_05_seed2026359705.wav,d34f96b00cea692dd24bac62e821b2f119438f57eab87cf0b3ff957f7e791e9d,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|boundary|old1|corrected1|disagree0|spine,0.006459948320413436
r_d8620fa88b14e385383d,t6_r_d8620fa88b14e385383d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0117/candidate_04_seed2026425704.wav,c10e3560ad23b3d20808d211bfccaf647ff24e47804dcf9e729eb8e21b4d692c,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|high|old1|corrected1|disagree0|spine,0.02074688796680498
r_7dca9748293d58ff4093,t6_r_7dca9748293d58ff4093,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0215/candidate_03_seed2026267703.wav,83c6b8b8fd33f9687644c4e15d3c58e11cdc7cc6a9d554b5e69bc0b898048c4d,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old1|corrected1|disagree0|spine,0.35714285714285715
r_629f1a43ff680162eb19,t6_r_629f1a43ff680162eb19,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/RELEASE_5PCT_SAMPLE/media/release_0164_a62e8152cefd.flac,175326a555a4b55bd3a0ff7d55dc2612bb8021d2a2cf9e9befddb2346072c40b,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected1|disagree1|Batch3_keep,0.014705882352941176
r_053a495e577ff6ec1b6a,t6_r_053a495e577ff6ec1b6a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0169/candidate_03_seed2026221703.wav,cdea94c135b8c597805aa992b0e0081f69caf1706a35925e879606bad478db66,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|high|old1|corrected1|disagree0|spine,0.0036003600360036
r_5a54d70fd79952e259c4,t6_r_5a54d70fd79952e259c4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0166/candidate_06_seed2026218706.wav,ddb622dc95dab6af65818300fd3b32aa91b2268bd0f2e5bdec3f713b4437d509,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old1|corrected1|disagree0|spine,0.05454545454545454
r_757717a93f1185d088f3,t6_r_757717a93f1185d088f3,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0158/candidate_03_seed2026210703.wav,f567d717a7ef981c89e929a88284e7038995874bd49b311cb4bc7691dec014f1,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old0|corrected1|disagree1|spine,0.038461538461538464
r_bdd7579f51f256bb61ea,t6_r_bdd7579f51f256bb61ea,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0096/candidate_05_seed2026148705.wav,f155d8a73c38a79d192908b0261d95e88ddb872daa4f7d2a7e1311f3379e7930,yes,pi:Richard,t6_fresh_pi,judge_evaluation,vocal|low|old0|corrected1|disagree1|spine,0.009765625
r_e0780fdf5cda5f3a183b,t6_r_e0780fdf5cda5f3a183b,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0030/candidate_01_seed2026082701.wav,0da42950881e0a051f1a93a2b141cd8df2102c41bef6e343992fa659e2e32eb3,no,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|low|old0|corrected0|disagree0|spine,0.009765625
r_1feb57ab997bd7d4d0b4,t6_r_1feb57ab997bd7d4d0b4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0085/candidate_04_seed2026137704.wav,7ed6269c3847200c2e4e2b71fa529c17e988d8215abc0765db5fd8cba4cc0b29,yes,pi:Richard,t6_fresh_pi,judge_evaluation,instrumental|boundary|old0|corrected1|disagree1|spine,0.04
