source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,prompt_text,prompt_lyrics_present,prompt_duration_target,prompt_vocal_stratum
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0145/a1_r1_t00_seed2026463100.flac,PH2_ONLINE,online_run,held_out_0145,arm1,1,1,0,2026463100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,8860417,"A luminous classical tune blistering 180 bpm, featuring string orchestra plus solo violin, in verse-chorus form, with a quiet codetta returning the opening motif, in English.",1,44.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0145/a6_r0_t03_seed2026463003.flac,PH2_ONLINE,online_run,held_out_0145,arm6,6,0,3,2026463003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,8852676,"A luminous classical tune blistering 180 bpm, featuring string orchestra plus solo violin, in verse-chorus form, with a quiet codetta returning the opening motif, in English.",1,44.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0145/a6_r1_t00_seed2026463100.flac,PH2_ONLINE,online_run,held_out_0145,arm6,6,1,0,2026463100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,8860417,"A luminous classical tune blistering 180 bpm, featuring string orchestra plus solo violin, in verse-chorus form, with a quiet codetta returning the opening motif, in English.",1,44.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0146/a1_r0_t00_seed2026464000.flac,PH2_ONLINE,online_run,held_out_0146,arm1,1,0,0,2026464000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,9518583,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. (purely instrumental; treat lyrics field as empty).",0,42.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0146/a1_r1_t04_seed2026464104.flac,PH2_ONLINE,online_run,held_out_0146,arm1,1,1,4,2026464104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8689891,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. (purely instrumental; treat lyrics field as empty).",0,42.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0146/a6_r0_t00_seed2026464000.flac,PH2_ONLINE,online_run,held_out_0146,arm6,6,0,0,2026464000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,9518583,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. (purely instrumental; treat lyrics field as empty).",0,42.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0146/a6_r1_t04_seed2026464104.flac,PH2_ONLINE,online_run,held_out_0146,arm6,6,1,4,2026464104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8689891,"An introspective jazz piece lingering, featuring guitar trio with hollow-body tone and brushed snare. (purely instrumental; treat lyrics field as empty).",0,42.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0147/a1_r0_t01_seed2026465001.flac,PH2_ONLINE,online_run,held_out_0147,arm1,1,0,1,2026465001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6225586,A stomping rock cut blistering 180 bpm. (no vocals; the lead is the instrument named below).,0,31.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0147/a1_r1_t02_seed2026465102.flac,PH2_ONLINE,online_run,held_out_0147,arm1,1,1,2,2026465102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6116306,A stomping rock cut blistering 180 bpm. (no vocals; the lead is the instrument named below).,0,31.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0147/a6_r0_t01_seed2026465001.flac,PH2_ONLINE,online_run,held_out_0147,arm6,6,0,1,2026465001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6225586,A stomping rock cut blistering 180 bpm. (no vocals; the lead is the instrument named below).,0,31.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0147/a6_r1_t02_seed2026465102.flac,PH2_ONLINE,online_run,held_out_0147,arm6,6,1,2,2026465102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6116306,A stomping rock cut blistering 180 bpm. (no vocals; the lead is the instrument named below).,0,31.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0148/a1_r0_t03_seed2026466003.flac,PH2_ONLINE,online_run,held_out_0148,arm1,1,0,3,2026466003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8292086,"A driving rock piece very fast, 175+ bpm. Lyrics in English.",1,39.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0148/a1_r1_t00_seed2026466100.flac,PH2_ONLINE,online_run,held_out_0148,arm1,1,1,0,2026466100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8018887,"A driving rock piece very fast, 175+ bpm. Lyrics in English.",1,39.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0148/a6_r0_t03_seed2026466003.flac,PH2_ONLINE,online_run,held_out_0148,arm6,6,0,3,2026466003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8292086,"A driving rock piece very fast, 175+ bpm. Lyrics in English.",1,39.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0148/a6_r1_t00_seed2026466100.flac,PH2_ONLINE,online_run,held_out_0148,arm6,6,1,0,2026466100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8018887,"A driving rock piece very fast, 175+ bpm. Lyrics in English.",1,39.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0149/a1_r0_t02_seed2026467002.flac,PH2_ONLINE,online_run,held_out_0149,arm1,1,0,2,2026467002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7322561,"A luminous classical number frantic, around 170 bpm. Lyrics in English.",1,38.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0149/a1_r1_t04_seed2026467104.flac,PH2_ONLINE,online_run,held_out_0149,arm1,1,1,4,2026467104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7818603,"A luminous classical number frantic, around 170 bpm. Lyrics in English.",1,38.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0149/a6_r0_t01_seed2026467001.flac,PH2_ONLINE,online_run,held_out_0149,arm6,6,0,1,2026467001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,6691215,"A luminous classical number frantic, around 170 bpm. Lyrics in English.",1,38.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0149/a6_r1_t04_seed2026467104.flac,PH2_ONLINE,online_run,held_out_0149,arm6,6,1,4,2026467104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7938923,"A luminous classical number frantic, around 170 bpm. Lyrics in English.",1,38.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0150/a1_r0_t03_seed2026468003.flac,PH2_ONLINE,online_run,held_out_0150,arm1,1,0,3,2026468003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7299951,A bossa-flavored jazz song driving at 140 bpm. Lyrics in English.,1,35.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0150/a1_r1_t01_seed2026468101.flac,PH2_ONLINE,online_run,held_out_0150,arm1,1,1,1,2026468101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7569925,A bossa-flavored jazz song driving at 140 bpm. Lyrics in English.,1,35.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0150/a6_r0_t05_seed2026468005.flac,PH2_ONLINE,online_run,held_out_0150,arm6,6,0,5,2026468005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7326573,A bossa-flavored jazz song driving at 140 bpm. Lyrics in English.,1,35.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0150/a6_r1_t01_seed2026468101.flac,PH2_ONLINE,online_run,held_out_0150,arm6,6,1,1,2026468101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7569925,A bossa-flavored jazz song driving at 140 bpm. Lyrics in English.,1,35.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0151/a1_r0_t03_seed2026469003.flac,PH2_ONLINE,online_run,held_out_0151,arm1,1,0,3,2026469003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,7230799,"A garage-energy rock × electronic fusion (dub-flavored touches) composition at a brisk 145 bpm, featuring single-coil guitar tone, brushed snare, a soft Hammond pad. (fully instrumental, no vocals).",0,30.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0151/a1_r1_t03_seed2026469103.flac,PH2_ONLINE,online_run,held_out_0151,arm1,1,1,3,2026469103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6661367,"A garage-energy rock × electronic fusion (dub-flavored touches) composition at a brisk 145 bpm, featuring single-coil guitar tone, brushed snare, a soft Hammond pad. (fully instrumental, no vocals).",0,30.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0151/a6_r0_t03_seed2026469003.flac,PH2_ONLINE,online_run,held_out_0151,arm6,6,0,3,2026469003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,7230799,"A garage-energy rock × electronic fusion (dub-flavored touches) composition at a brisk 145 bpm, featuring single-coil guitar tone, brushed snare, a soft Hammond pad. (fully instrumental, no vocals).",0,30.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0151/a6_r1_t03_seed2026469103.flac,PH2_ONLINE,online_run,held_out_0151,arm6,6,1,3,2026469103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6661367,"A garage-energy rock × electronic fusion (dub-flavored touches) composition at a brisk 145 bpm, featuring single-coil guitar tone, brushed snare, a soft Hammond pad. (fully instrumental, no vocals).",0,30.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0152/a1_r0_t02_seed2026470002.flac,PH2_ONLINE,online_run,held_out_0152,arm1,1,0,2,2026470002,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,12311504,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English.",1,63.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0152/a1_r1_t01_seed2026470101.flac,PH2_ONLINE,online_run,held_out_0152,arm1,1,1,1,2026470101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,12468836,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English.",1,63.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0152/a6_r0_t05_seed2026470005.flac,PH2_ONLINE,online_run,held_out_0152,arm6,6,0,5,2026470005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,13248104,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English.",1,63.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0152/a6_r1_t02_seed2026470102.flac,PH2_ONLINE,online_run,held_out_0152,arm6,6,1,2,2026470102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,15092640,"A leftfield electronic composition upbeat around 130 bpm, featuring syncopated drum machine, side-chained pad, glassy lead, with a multi-section arc, with a 16-bar build into a release, in English.",1,63.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a1_r0_t03_seed2026471003.flac,PH2_ONLINE,online_run,held_out_0153,arm1,1,0,3,2026471003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5379058,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a1_r1_t01_seed2026471101.flac,PH2_ONLINE,online_run,held_out_0153,arm1,1,1,1,2026471101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5845423,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a1_r1_t02_seed2026471102.flac,PH2_ONLINE,online_run,held_out_0153,arm1,1,1,2,2026471102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,4356500,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a1_r1_t03_seed2026471103.flac,PH2_ONLINE,online_run,held_out_0153,arm1,1,1,3,2026471103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5236523,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a1_r1_t04_seed2026471104.flac,PH2_ONLINE,online_run,held_out_0153,arm1,1,1,4,2026471104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5207555,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r0_t08_seed2026471008.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,0,8,2026471008,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6004329,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r1_t01_seed2026471101.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,1,1,2026471101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5845423,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r1_t02_seed2026471102.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,1,2,2026471102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,4356500,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r1_t03_seed2026471103.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,1,3,2026471103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5236523,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r1_t04_seed2026471104.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,1,4,2026471104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5207555,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r2_t03_seed2026471203.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,2,3,2026471203,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5866169,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0153/a6_r2_t07_seed2026471207.flac,PH2_ONLINE,online_run,held_out_0153,arm6,6,2,7,2026471207,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6356416,A pastoral classical composition double-time at 168 bpm. (no vocals; the lead is the instrument named below).,0,30.2,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0154/a1_r0_t00_seed2026472000.flac,PH2_ONLINE,online_run,held_out_0154,arm1,1,0,0,2026472000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6547651,A head-nod hip_hop track lingering. Lyrics in English.,1,33.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0154/a1_r1_t02_seed2026472102.flac,PH2_ONLINE,online_run,held_out_0154,arm1,1,1,2,2026472102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6495174,A head-nod hip_hop track lingering. Lyrics in English.,1,33.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0154/a6_r0_t03_seed2026472003.flac,PH2_ONLINE,online_run,held_out_0154,arm6,6,0,3,2026472003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7318041,A head-nod hip_hop track lingering. Lyrics in English.,1,33.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0154/a6_r1_t02_seed2026472102.flac,PH2_ONLINE,online_run,held_out_0154,arm6,6,1,2,2026472102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6495174,A head-nod hip_hop track lingering. Lyrics in English.,1,33.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0155/a1_r0_t01_seed2026473001.flac,PH2_ONLINE,online_run,held_out_0155,arm1,1,0,1,2026473001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8235273,"A synthwave-leaning electronic number double-time at 168 bpm, featuring syncopated drum machine, side-chained pad, glassy lead. (purely instrumental; treat lyrics field as empty).",0,41.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0155/a1_r1_t04_seed2026473104.flac,PH2_ONLINE,online_run,held_out_0155,arm1,1,1,4,2026473104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8931322,"A synthwave-leaning electronic number double-time at 168 bpm, featuring syncopated drum machine, side-chained pad, glassy lead. (purely instrumental; treat lyrics field as empty).",0,41.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0155/a6_r0_t01_seed2026473001.flac,PH2_ONLINE,online_run,held_out_0155,arm6,6,0,1,2026473001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8235273,"A synthwave-leaning electronic number double-time at 168 bpm, featuring syncopated drum machine, side-chained pad, glassy lead. (purely instrumental; treat lyrics field as empty).",0,41.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0155/a6_r1_t04_seed2026473104.flac,PH2_ONLINE,online_run,held_out_0155,arm6,6,1,4,2026473104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8931322,"A synthwave-leaning electronic number double-time at 168 bpm, featuring syncopated drum machine, side-chained pad, glassy lead. (purely instrumental; treat lyrics field as empty).",0,41.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0156/a1_r0_t01_seed2026474001.flac,PH2_ONLINE,online_run,held_out_0156,arm1,1,0,1,2026474001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6870046,"A warmly nostalgic pop cut around 80 bpm, featuring warm bass groove with strummed acoustic guitar. (purely instrumental; treat lyrics field as empty).",0,30.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0156/a1_r1_t03_seed2026474103.flac,PH2_ONLINE,online_run,held_out_0156,arm1,1,1,3,2026474103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6260468,"A warmly nostalgic pop cut around 80 bpm, featuring warm bass groove with strummed acoustic guitar. (purely instrumental; treat lyrics field as empty).",0,30.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0156/a6_r0_t05_seed2026474005.flac,PH2_ONLINE,online_run,held_out_0156,arm6,6,0,5,2026474005,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6318766,"A warmly nostalgic pop cut around 80 bpm, featuring warm bass groove with strummed acoustic guitar. (purely instrumental; treat lyrics field as empty).",0,30.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0156/a6_r1_t03_seed2026474103.flac,PH2_ONLINE,online_run,held_out_0156,arm6,6,1,3,2026474103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6260468,"A warmly nostalgic pop cut around 80 bpm, featuring warm bass groove with strummed acoustic guitar. (purely instrumental; treat lyrics field as empty).",0,30.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0157/a1_r0_t04_seed2026475004.flac,PH2_ONLINE,online_run,held_out_0157,arm1,1,0,4,2026475004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,8175903,"A Coltrane-tinged jazz tune a slow, featuring tenor sax leading a quartet through a modal vamp, in alternating-section form, with an extended solo section over the changes, (fully instrumental, no vocals).",0,35.5,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0157/a1_r1_t00_seed2026475100.flac,PH2_ONLINE,online_run,held_out_0157,arm1,1,1,0,2026475100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7985073,"A Coltrane-tinged jazz tune a slow, featuring tenor sax leading a quartet through a modal vamp, in alternating-section form, with an extended solo section over the changes, (fully instrumental, no vocals).",0,35.5,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0157/a6_r0_t04_seed2026475004.flac,PH2_ONLINE,online_run,held_out_0157,arm6,6,0,4,2026475004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,8175903,"A Coltrane-tinged jazz tune a slow, featuring tenor sax leading a quartet through a modal vamp, in alternating-section form, with an extended solo section over the changes, (fully instrumental, no vocals).",0,35.5,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0157/a6_r1_t00_seed2026475100.flac,PH2_ONLINE,online_run,held_out_0157,arm6,6,1,0,2026475100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7985073,"A Coltrane-tinged jazz tune a slow, featuring tenor sax leading a quartet through a modal vamp, in alternating-section form, with an extended solo section over the changes, (fully instrumental, no vocals).",0,35.5,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0158/a1_r0_t00_seed2026476000.flac,PH2_ONLINE,online_run,held_out_0158,arm1,1,0,0,2026476000,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,13248212,An anthemic rock composition a slow. Lyrics in English.,1,63.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0158/a1_r1_t04_seed2026476104.flac,PH2_ONLINE,online_run,held_out_0158,arm1,1,1,4,2026476104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,12051871,An anthemic rock composition a slow. Lyrics in English.,1,63.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0158/a6_r0_t03_seed2026476003.flac,PH2_ONLINE,online_run,held_out_0158,arm6,6,0,3,2026476003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,13672614,An anthemic rock composition a slow. Lyrics in English.,1,63.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0158/a6_r1_t03_seed2026476103.flac,PH2_ONLINE,online_run,held_out_0158,arm6,6,1,3,2026476103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,11618526,An anthemic rock composition a slow. Lyrics in English.,1,63.5,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0159/a1_r0_t02_seed2026477002.flac,PH2_ONLINE,online_run,held_out_0159,arm1,1,0,2,2026477002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8994768,"A smoky hip_hop song frantic, around 170 bpm. Lyrics in English.",1,42.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0159/a1_r1_t03_seed2026477103.flac,PH2_ONLINE,online_run,held_out_0159,arm1,1,1,3,2026477103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,7880587,"A smoky hip_hop song frantic, around 170 bpm. Lyrics in English.",1,42.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0159/a6_r0_t02_seed2026477002.flac,PH2_ONLINE,online_run,held_out_0159,arm6,6,0,2,2026477002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8994768,"A smoky hip_hop song frantic, around 170 bpm. Lyrics in English.",1,42.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0159/a6_r1_t03_seed2026477103.flac,PH2_ONLINE,online_run,held_out_0159,arm6,6,1,3,2026477103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,7880587,"A smoky hip_hop song frantic, around 170 bpm. Lyrics in English.",1,42.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0160/a1_r0_t04_seed2026478004.flac,PH2_ONLINE,online_run,held_out_0160,arm1,1,0,4,2026478004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,6944995,"An anthemic pop song upbeat around 130 bpm, featuring warm bass groove with strummed acoustic guitar. Lyrics in English.",1,34.8,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0160/a1_r1_t02_seed2026478102.flac,PH2_ONLINE,online_run,held_out_0160,arm1,1,1,2,2026478102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,6924558,"An anthemic pop song upbeat around 130 bpm, featuring warm bass groove with strummed acoustic guitar. Lyrics in English.",1,34.8,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0160/a6_r0_t04_seed2026478004.flac,PH2_ONLINE,online_run,held_out_0160,arm6,6,0,4,2026478004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,6944995,"An anthemic pop song upbeat around 130 bpm, featuring warm bass groove with strummed acoustic guitar. Lyrics in English.",1,34.8,vocal
